Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Kendry Chirinos","TOR","A,CPX",18,41,106,153,19,17,0,0,2,16,16,42,0,51,4,1,0,2,2,1,0.179245283,"sa3018453"
"Pedro Hernandez","CLE","DSL",18,31,95,121,13,11,2,0,0,16,7,19,0,30,7,0,0,0,2,1,0.136842105,"sa3018454"
"Carlos Pacheco","OAK","DSL",18,47,131,160,32,25,4,1,2,25,16,22,0,38,5,1,1,3,20,5,0.244274809,"sa3018455"
"Yosander Asencio","BOS","DSL",18,28,84,106,27,16,9,2,0,17,7,21,0,27,0,0,1,0,1,1,0.321428571,"sa3018456"
"Adrian Reyes","CIN","DSL",18,47,149,191,30,12,12,3,3,27,21,39,0,57,1,2,0,1,1,1,0.201342281,"sa3018457"
"Alberto Mendez","CLE","CPX",18,38,112,150,24,17,2,0,5,22,20,31,0,36,4,3,0,0,6,4,0.214285714,"sa3018458"
"Ronny Ugarte","COL","DSL",18,43,164,186,55,36,16,0,3,30,33,19,0,28,2,1,0,5,2,0,0.335365853,"sa3018460"
"Brayan Guedez","CLE","DSL",18,32,107,127,25,18,4,2,1,15,12,20,1,26,0,0,0,2,9,4,0.233644859,"sa3018461"
"Misael Mojica","WSN","CPX",18,23,55,73,11,8,2,1,0,15,8,17,0,20,1,0,0,0,0,1,0.2,"sa3018462"
"Aroon Escobar","PHI","DSL",18,33,110,134,23,15,7,0,1,22,24,20,0,13,3,1,0,3,13,2,0.209090909,"sa3018463"
"Angel Mata","PHI","DSL",18,44,141,169,39,28,10,1,0,20,24,22,2,23,3,2,0,8,3,4,0.276595744,"sa3018464"
"Carlos Sanchez","CIN","A,CPX",18,44,144,194,39,21,14,3,1,44,29,47,0,52,1,0,0,2,9,4,0.270833333,"sa3018465"
"Nolan Beltran","PHI","DSL",18,32,111,128,33,25,5,2,1,23,20,15,0,22,0,2,0,2,3,4,0.297297297,"sa3018466"
"Bryan Andrade","OAK","DSL",18,29,96,111,18,18,0,0,0,10,14,11,0,18,3,1,0,3,0,0,0.1875,"sa3018467"
"Ruben Santana","ARI","CPX",18,52,187,211,59,39,12,4,4,33,35,17,0,50,6,1,0,0,7,1,0.315508021,"sa3018468"
"Moises Molero","CLE","DSL",18,43,151,180,33,24,7,2,0,23,21,24,1,37,5,0,0,1,0,0,0.218543046,"sa3018469"
"Dario Laverde","LAA","CPX",18,43,134,167,41,27,9,4,1,23,32,28,0,31,1,4,0,2,7,3,0.305970149,"sa3018470"
"Jose Cedeno","CLE","CPX",18,8,29,32,7,6,0,1,0,4,8,2,0,7,1,0,0,0,0,0,0.24137931,"sa3018471"
"Kelvin Hidalgo","COL","DSL",18,51,197,239,61,37,8,4,12,52,54,29,0,47,7,6,0,3,14,1,0.30964467,"sa3018472"
"Capri Ortiz","LAA","CPX",18,53,194,230,53,42,8,3,0,39,22,29,0,68,3,1,3,1,30,7,0.273195876,"sa3018473"
"Richard Ramirez","PIT","DSL",17,34,103,122,26,14,6,1,5,18,20,18,0,26,0,1,0,4,1,0,0.252427184,"sa3018474"
"Jonathan Linares","LAA","CPX",18,16,46,57,12,10,0,2,0,9,3,5,0,14,4,1,1,3,1,0,0.260869565,"sa3018475"
"Rafael Ramirez Jr.","CLE","CPX",17,41,136,190,34,21,6,3,4,33,27,50,0,54,2,2,0,3,6,2,0.25,"sa3018476"
"Derek Bernard","COL","DSL",17,42,151,180,47,26,11,3,7,32,40,26,0,32,1,2,0,4,17,3,0.311258278,"sa3018477"
"Jancel Santana","BOS","DSL",17,46,155,188,32,25,4,2,1,18,22,26,0,40,5,2,0,3,6,4,0.206451612,"sa3018478"
"Yerald Nin","ARI","CPX",17,49,161,183,34,27,4,3,0,18,21,14,0,51,2,5,1,1,7,4,0.211180124,"sa3018479"
"Axiel Plaz","PIT","CPX",17,33,97,131,14,8,4,1,1,18,13,21,0,41,12,1,0,1,0,1,0.144329896,"sa3018480"
"Estuar Suero","PIT","CPX",17,48,185,218,40,29,4,2,5,29,29,28,0,61,3,2,0,0,9,5,0.216216216,"sa3018481"
"Luis Baez","HOU","A,CPX",19,58,214,255,53,26,15,1,11,30,38,33,0,62,5,3,0,2,1,1,0.247663551,"sa3018482"
"Kashon Conliffe","SDP","DSL",17,44,120,153,26,16,7,1,2,27,20,26,0,41,2,4,1,0,11,2,0.216666666,"sa3018483"
"Arfeni Batista","STL","DSL",18,43,170,187,33,20,9,0,4,23,18,14,0,76,3,0,0,0,2,0,0.194117647,"sa3018485"
"Natanael Yuten","BOS","A,CPX",18,56,220,239,64,48,10,3,3,41,37,14,0,61,5,0,0,2,10,5,0.29090909,"sa3018486"
"Yonatan Henriquez","NYM","CPX",18,43,140,173,31,22,8,0,1,25,22,29,0,34,1,3,0,2,7,6,0.221428571,"sa3018487"
"Axell De Paula","HOU","DSL",18,39,123,143,34,25,6,0,3,24,22,10,0,40,9,1,0,3,6,3,0.276422764,"sa3018488"
"Yordalin Pena","STL","DSL",18,42,156,176,41,26,9,4,2,24,16,15,0,34,4,1,0,4,7,1,0.262820512,"sa3018489"
"Jose Arias","HOU","DSL",18,28,66,76,10,7,1,0,2,12,6,8,0,34,2,0,0,3,4,2,0.151515151,"sa3018490"
"Rafael Ramirez","HOU","DSL",18,41,108,126,29,21,3,2,3,24,20,14,0,27,2,2,0,3,5,2,0.268518518,"sa3018491"
"Manolfi Jimenez","PHI","DSL",18,45,150,170,36,24,10,1,1,20,20,15,0,25,2,3,0,2,9,6,0.24,"sa3018492"
"Juan Villavicencio","PHI","DSL",18,49,169,205,35,22,6,4,3,40,28,26,0,41,5,4,1,2,9,5,0.207100591,"sa3018494"
"Roynier Hernandez","COL","DSL",18,48,180,218,61,51,8,2,0,38,35,33,1,23,3,2,0,4,6,3,0.338888888,"sa3018495"
"Gueile Borrome","CLE","DSL",18,30,100,117,23,18,4,1,0,10,10,16,0,25,1,0,0,1,3,2,0.23,"sa3018496"
"Enmanuel Tejeda","NYY","CPX",18,50,166,217,51,39,4,3,5,37,30,44,0,44,6,1,0,2,24,6,0.307228915,"sa3018497"
"Andy Encarnacion","ARI","DSL",18,48,160,179,33,25,6,1,1,25,15,14,0,31,3,1,1,0,6,3,0.20625,"sa3018498"
"Dangelo Sarmiento","NYM","CPX",18,14,36,43,5,5,0,0,0,3,0,7,0,12,0,0,0,1,0,0,0.138888888,"sa3018499"
"Samuel Capellan","HOU","DSL",18,25,83,94,16,7,2,4,3,9,15,6,0,43,3,2,0,0,3,0,0.192771084,"sa3018500"
"Waner Luciano","HOU","CPX",18,45,166,194,41,23,8,0,10,33,29,22,0,36,4,2,0,2,5,0,0.246987951,"sa3018501"
"Jose Gomez","CLE","CPX",18,29,94,106,23,14,4,3,2,13,16,8,0,43,2,1,1,0,5,2,0.244680851,"sa3018502"
"Christopher Orelin","PIT","DSL",18,28,69,83,10,7,3,0,0,10,3,13,0,19,0,0,1,3,0,1,0.144927536,"sa3018503"
"Diomedes Hernandez","NYY","CPX",18,3,5,8,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0.2,"sa3018504"
"Mairoshendrick Martinus","LAD","CPX",18,49,154,170,36,26,6,1,3,29,24,13,0,65,1,2,0,6,10,1,0.233766233,"sa3018505"
"Leiker Figueroa","ATL","CPX",18,45,149,176,32,23,7,1,1,27,19,22,0,42,5,0,0,4,7,3,0.2147651,"sa3018506"
"Jesus Baez","NYM","CPX",18,40,138,160,29,17,9,1,2,18,17,19,0,28,1,2,0,4,5,2,0.210144927,"sa3018507"
"Jansel Luis","ARI","A,CPX",18,62,238,263,64,41,12,4,7,37,27,17,0,51,7,1,0,6,16,4,0.268907563,"sa3018508"
"Daje Morales","PIT","DSL",18,47,118,148,21,13,5,2,1,29,10,29,0,30,1,0,0,2,14,5,0.177966101,"sa3018509"
"Andres Hernandez","PHI","DSL",18,36,97,114,16,13,3,0,0,7,10,14,0,27,3,0,0,0,6,4,0.164948453,"sa3018510"
"Alejandro Rios","ARI","DSL",18,23,57,71,9,7,2,0,0,7,10,7,0,15,4,3,0,2,0,1,0.157894736,"sa3018511"
"Orangel Rodriguez","NYM","CPX",18,7,15,15,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.066666666,"sa3018512"
"Moises De La Rosa","SFG","DSL",18,45,147,183,42,28,7,2,5,36,25,26,0,38,7,3,0,1,5,3,0.285714285,"sa3018513"
"Luis Lara","MIL","A,A+",18,87,343,397,98,80,13,3,2,68,29,44,0,61,5,2,0,5,30,10,0.285714285,"sa3018514"
"Elian Garcia","ATL","DSL",18,27,78,92,14,11,3,0,0,12,3,13,0,17,0,1,0,0,1,2,0.179487179,"sa3018515"
"Juan Perez","SFG","CPX",18,25,80,92,16,13,2,0,1,12,7,9,0,31,2,1,0,3,0,0,0.2,"sa3018516"
"Alexander Martinez","ATL","CPX",18,37,129,147,22,19,3,0,0,22,8,17,0,38,1,0,0,4,0,0,0.170542635,"sa3018517"
"Albert Carpio","ARI","DSL",17,47,119,140,19,15,4,0,0,19,16,12,0,19,6,2,1,0,4,3,0.159663865,"sa3018518"
"Victor Rodrigues","LAD","CPX,DSL",18,47,142,176,38,28,7,1,2,30,27,31,0,24,1,2,0,2,10,5,0.267605633,"sa3018520"
"Adriam Santos","BAL","DSL",18,13,27,30,2,1,1,0,0,2,2,2,0,18,1,0,0,0,0,0,0.074074074,"sa3018522"
"Yirber Ruiz","BAL","DSL",18,29,66,87,18,10,4,2,2,16,13,17,0,14,3,0,1,1,4,2,0.272727272,"sa3018523"
"Jose Sanabria","TBR","CPX",18,19,60,70,9,8,1,0,0,5,3,9,0,21,1,0,0,3,1,2,0.15,"sa3018524"
"Juan Baez","MIL","A,CPX",18,57,222,239,78,51,19,4,4,46,48,10,0,27,2,5,0,8,19,2,0.351351351,"sa3018525"
"Edwin Amparo","BAL","CPX",18,25,74,99,15,9,6,0,0,12,11,21,0,18,2,2,0,1,11,5,0.202702702,"sa3018526"
"Esteban Mejia","TEX","CPX",18,41,121,137,29,21,5,2,1,22,17,14,0,34,0,1,0,1,7,2,0.239669421,"sa3018527"
"Franyer Noria","BOS","DSL",18,42,131,153,29,21,7,1,0,23,15,14,0,15,7,1,0,6,6,4,0.221374045,"sa3018528"
"Ricardo Gonzalez","TBR","CPX",18,46,155,186,38,30,7,0,1,21,15,29,0,35,2,0,0,3,4,8,0.24516129,"sa3018529"
"Reminton Batista","MIA","DSL",18,33,109,122,32,18,8,5,1,23,11,9,0,23,2,0,2,0,7,3,0.293577981,"sa3018530"
"Daniel Bruzual","TEX","DSL",18,37,144,159,45,34,9,2,0,22,22,11,0,35,2,2,0,3,4,2,0.3125,"sa3018531"
"Jordany Oliver","TBR","DSL",18,47,150,172,31,28,2,1,0,23,7,20,0,60,1,0,1,2,11,5,0.206666666,"sa3018532"
"Sandy Sanchez","CHC","DSL",17,38,101,118,23,16,5,2,0,20,14,16,0,26,0,1,0,3,7,1,0.227722772,"sa3018533"
"Gery Holguin","MIL","DSL",17,42,149,177,35,20,11,1,3,20,24,24,0,36,3,1,0,1,5,6,0.234899328,"sa3018534"
"Cristian Benavides","BAL","CPX",18,32,82,96,14,10,2,0,2,14,8,12,0,29,0,2,0,4,3,1,0.170731707,"sa3018535"
"Eduardo Guerrero","LAD","DSL",18,42,162,184,42,27,12,2,1,31,23,18,0,24,1,3,0,1,4,3,0.259259259,"sa3018536"
"Angel Pereira","MIL","CPX",18,36,110,142,17,10,2,4,1,17,15,28,0,65,2,2,0,0,7,1,0.154545454,"sa3018537"
"Erick Arosemena","SFG","DSL",18,36,121,147,32,25,7,0,0,18,18,15,0,34,8,3,0,2,1,2,0.264462809,"sa3018538"
"Fabricio Valera","MIL","DSL",18,19,55,73,12,11,1,0,0,12,6,15,0,13,2,1,0,1,2,2,0.218181818,"sa3018539"
